customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3124-UGYPE,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,75.12,2130.44,No
7960-DNUBU,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),35.86,1256.29,No
7914-XNPTH,Female,1,No,Yes,41,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,118.37,4836.11,Yes
6649-QQTDW,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,37.39,1021.46,Yes
7449-LBRAC,Female,1,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),105.65,523.61,No
7804-RCWWO,Male,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,97.74,3035.41,Yes
6099-AMWTG,Male,0,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),114.61,1335.13,No
3459-VECOA,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,112.69,1304.96,No
9548-QDSCK,Male,0,No,Yes,53,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,70.41,3673.05,Yes
5143-CGLWG,Female,1,Yes,No,13,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,118.17,1533.02,No
5914-TKZIO,Male,0,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),109.46,521.07,Yes
8138-FYJSJ,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),66.56,923.24,Yes
5909-IEOSO,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),65.8,2718.43,No
1815-RRNUS,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,91.44,4672.05,No
5086-AVEDM,Male,1,No,Yes,15,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,68.93,1084.49,No
7136-OHLSL,Female,1,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,108.74,379.1,No
8724-LFIUY,Female,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.05,733.0,No
9593-FCMFL,Male,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,113.79,4735.03,No
2158-UVDLV,Male,0,Yes,No,64,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,117.16,7420.1,Yes
5540-GKLIS,Female,0,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,117.94,1107.67,Yes
2426-AMLUY,Male,1,No,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),86.42,5049.3,No
9437-CJWNI,Female,0,Yes,No,34,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),20.53,650.08,No
3236-MWLRM,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,98.1,2955.61,No
4353-AQSIM,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.48,917.57,Yes
4824-QILHI,Female,1,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),34.03,327.28,No
3414-BCUDI,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),46.82,3032.06,Yes
2717-HNEWF,Male,0,No,No,43,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),38.66,1614.1,No
8080-CAVMD,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,110.65,1712.32,Yes
1370-DETZC,Male,0,No,Yes,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,53.11,2507.86,No
9188-ORATW,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,113.37,5953.62,Yes
8265-ZVVHI,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),55.18,3583.35,Yes
2602-KZSMV,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,55.38,2534.55,No
6926-WMKCX,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.46,3600.0,No
5962-YPRWM,Male,0,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,102.38,4607.28,No
2569-LKRUT,Male,0,Yes,Yes,32,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),39.24,1254.89,No
3657-GROKT,Female,0,Yes,No,51,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,87.58,4398.05,Yes
3597-NJIPW,Male,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,26.16,1392.68,No
3484-XYTSA,Male,0,No,No,50,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),118.43,5916.31,No
4591-OQFDH,Female,0,Yes,No,39,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),66.87,2630.03,Yes
7232-MHCUE,Male,1,No,Yes,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),30.8,707.99,Yes
4966-MJCTA,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),64.21,4007.59,No
1726-RPNCH,Male,0,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),26.22,632.2,No
1573-FAAZB,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.87,3136.08,Yes
3971-FHALE,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),67.65,536.13,No
9483-EBACX,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),30.76,1070.64,Yes
7286-FSOVF,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,79.56,312.96,Yes
6337-QWXKS,Male,0,No,No,21,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),47.41,968.68,No
7518-OJPWV,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,112.94,1270.04,No
9765-TSRTX,Female,0,No,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,84.12,4905.05,No
6664-BBEBI,Male,0,No,Yes,43,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,59.0,2553.32,No
4160-GNZYG,Female,0,No,Yes,21,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),32.24,741.0,Yes
4743-IUUNJ,Female,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,88.53,450.1,No
1251-QUPWH,Male,0,No,No,26,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),65.76,1782.17,No
7450-OQYYX,Female,0,No,No,54,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,93.53,5099.26,No
3814-RTDNT,Female,1,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),83.45,1145.93,No
9101-KOEDG,Male,0,Yes,Yes,63,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),80.79,5067.1,No
9870-HCCED,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,92.06,1544.77,Yes
1771-DLZZR,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,53.98,67.05,No
6299-OKIRJ,Female,1,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),115.47,918.87,Yes
5515-FIJRG,Male,0,No,No,62,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),112.34,6980.6,No
4210-KJESM,Female,0,No,No,62,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.34,5573.4,No
9174-IHSKB,Female,1,No,No,61,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),30.28,1782.31,No
4787-QJLGK,Female,1,No,No,8,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,100.03,743.05,No
2580-NFQDJ,Female,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,50.78,1223.45,No
9279-UEKPV,Female,0,Yes,No,31,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,31.78,1027.5,Yes
4086-SJITK,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.75,176.42,Yes
7039-DAPRX,Female,0,Yes,Yes,32,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.0,3185.38,Yes
4845-AZXZS,Male,0,No,No,42,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),104.62,4339.96,No
3370-DADFX,Male,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.29,301.22,No
7918-IFWHK,Female,0,No,Yes,31,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),38.94,1139.45,Yes
7774-ELTOA,Female,0,No,Yes,19,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),108.88,2093.12,Yes
6502-BWZRF,Male,0,No,No,66,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,40.53,2733.44,Yes
9378-GWWXF,Female,0,No,Yes,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,77.73,5107.4,No
2747-ZVRLZ,Male,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,36.96,626.06,No
8399-QWQDQ,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),31.86,580.82,No
6687-MCJRL,Male,1,Yes,No,3,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Mailed check,42.4,122.85,No
8995-AJQZM,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),41.19,597.58,No
6114-WDHHD,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),37.91,2367.51,No
4160-OBPZA,Male,1,Yes,No,21,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),28.01,622.66,Yes
1679-RRROU,Male,0,No,No,65,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,25.42,1771.97,Yes
1003-FINEF,Male,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.05,2077.01,No
8310-AEFPA,Male,1,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),51.04,2298.83,No
5291-VPMUN,Male,0,Yes,Yes,10,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,96.64,1036.96,No
5683-DKUSI,Female,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.75,5213.18,Yes
7800-IOEGJ,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.36,1974.13,No
7604-JBANM,Female,0,No,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),97.91,2683.32,Yes
9057-GRBFE,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),45.15,920.16,No
1420-LRGLN,Female,1,Yes,No,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,68.3,273.26,No
8191-ATYJN,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),26.89,648.12,No
7208-FUHFC,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.28,2043.96,No
7629-RDQRF,Female,0,No,No,11,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.57,310.18,Yes
1259-JONXL,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.93,531.43,No
7831-PZENX,Female,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,111.95,522.14,Yes
9299-TWVMU,Male,0,No,Yes,18,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,98.51,1677.15,No
4566-EECGS,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),39.64,418.66,Yes
3746-KOEIF,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.78,1165.58,Yes
3344-OWZTV,Female,0,No,Yes,12,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),31.14,421.94,No
5692-FWVRW,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),33.39,30.57,No
4117-GRAFS,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.77,1705.84,No
8115-ERLNL,Female,0,Yes,No,7,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,76.17,590.68,Yes
5931-EQGAF,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),74.91,3283.0,No
9958-BMJNU,Male,0,No,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),21.96,1593.38,Yes
4323-LIGPY,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,87.15,0.0,No
3558-EGXHZ,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),20.83,18.8,No
1418-PZTWN,Female,1,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,117.8,7557.04,Yes
3896-UXANS,Female,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.74,1525.91,No
4073-CFZGT,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,111.17,5410.66,No
5196-KBRMY,Female,0,No,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,98.25,1814.76,No
1527-POBSH,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.24,96.74,No
5072-YXYDJ,Male,0,No,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),37.93,2267.91,No
5885-RJVTK,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,67.7,923.91,Yes
2194-QEKIY,Male,0,No,No,58,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,98.2,5721.88,Yes
5683-RQUSA,Male,1,Yes,Yes,53,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.1,3799.53,No
2552-NCIXJ,Female,1,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),48.42,2862.02,Yes
5841-ACGRT,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,44.51,1640.7,Yes
3327-SDYJH,Female,0,No,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),66.98,1409.84,No
9118-BFVOR,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),58.34,1270.27,Yes
9757-HTNUH,Male,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,81.15,1303.78,No
4826-MZIDV,Female,0,Yes,No,16,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),19.53,312.78,No
7109-XKSKO,Female,0,No,No,30,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,81.8,2402.06,Yes
6362-UQDAM,Female,0,Yes,No,63,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,66.0,4224.71,No
4299-PMFCM,Female,0,Yes,No,47,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,98.69,4659.79,No
8155-ESGUJ,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,47.1,1162.2,No
1562-QWWOR,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,97.11,2091.3,No
4800-GYXBZ,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,114.35,5057.63,Yes
5034-HVCFS,Male,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,63.86,2307.72,No
1448-CNQAO,Female,0,No,No,63,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),54.96,3455.97,No
3939-FJGGJ,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),104.24,3471.49,Yes
1544-XTQMY,Female,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),41.93,1059.43,No
4107-MBBIB,Male,0,No,No,67,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),91.89,6115.88,No
8331-GZRAX,Female,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.8,1246.96,No
4702-TTLPN,Female,0,Yes,Yes,69,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),61.6,4234.78,Yes
6751-BPKMB,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),37.56,366.5,No
2016-GNNJY,Female,0,No,Yes,4,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),19.59,22.92,No
7866-TVNQI,Male,0,Yes,No,57,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),72.36,4225.39,No
3737-JLBJV,Female,0,Yes,No,56,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,24.07,1361.71,No
8312-CYYYB,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),28.96,344.78,Yes
9405-HNJRH,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,78.99,5597.7,Yes
8778-VDBLE,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),42.44,0.0,Yes
1085-GZYVU,Male,0,Yes,No,15,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.52,1281.42,No
2431-RHHMT,Male,0,No,No,25,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,33.13,823.06,No
5637-TPVJX,Female,0,No,Yes,48,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),25.33,1228.77,No
2022-WIFGC,Male,0,Yes,No,41,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,70.91,2951.83,Yes
7360-FVHNK,Male,0,No,No,69,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,42.22,2933.24,No
1542-ZVJFB,Male,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,61.17,3973.23,No
8777-BQALZ,Male,0,No,No,52,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,29.22,1512.33,Yes
4186-YFLDH,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,47.67,372.93,No
9706-YENYH,Female,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),24.2,1629.27,No
