customerID,churn_prob,risk_tier,intervention,tenure,contract_enc,MonthlyCharges,service_depth,high_risk_combo,ltv_proxy
9073-QVDMU,0.3382,Medium,Loyalty reward or retention offer,69,0,108.53,7,0,7488.57
9851-DNKOS,0.3382,Medium,Loyalty reward or retention offer,4,0,88.62,1,0,354.48
5328-FPVUU,0.3373,Medium,Bundle security add-on — proactive outreach,4,1,64.15,7,0,256.6
1470-HCKUI,0.3372,Medium,Loyalty reward or retention offer,69,0,92.66,6,0,6393.54
6354-OKPLA,0.3371,Medium,Loyalty reward or retention offer,31,0,107.91,6,0,3345.21
3696-OCGZL,0.337,Medium,Loyalty reward or retention offer,55,2,72.96,5,0,4012.7999999999997
3667-WMFKE,0.3369,Medium,Loyalty reward or retention offer,47,1,86.95,6,0,4086.65
2550-UOFXR,0.3368,Medium,Loyalty reward or retention offer,67,0,37.56,4,0,2516.52
6817-MYTFY,0.3368,Medium,Loyalty reward or retention offer,29,0,109.91,4,0,3187.39
7197-MEEZM,0.3367,Medium,Bundle security add-on — proactive outreach,38,0,29.9,8,1,1136.2
2040-WRUND,0.3362,Medium,Loyalty reward or retention offer,60,0,95.65,4,0,5739.0
2091-SASPR,0.3359,Medium,Loyalty reward or retention offer,57,0,100.23,3,0,5713.110000000001
1202-FUNGN,0.3357,Medium,Loyalty reward or retention offer,69,0,89.11,6,0,6148.59
1997-WTCIB,0.3357,Medium,Loyalty reward or retention offer,38,0,37.52,1,0,1425.7600000000002
8971-OUGMP,0.3357,Medium,Loyalty reward or retention offer,18,0,69.43,1,0,1249.7400000000002
2103-SKIYF,0.3356,Medium,Bundle security add-on — proactive outreach,21,0,44.32,7,1,930.72
9928-MFOQP,0.3352,Medium,Enroll in paperless billing + auto-pay,14,1,39.72,6,0,556.0799999999999
4890-YZVGG,0.3352,Medium,Loyalty reward or retention offer,26,0,118.23,1,0,3073.98
3485-QOULC,0.335,Medium,Loyalty reward or retention offer,45,0,91.46,2,0,4115.7
5023-OETPY,0.3349,Medium,Loyalty reward or retention offer,57,0,82.26,5,0,4688.820000000001
8476-FGEYC,0.3349,Medium,Loyalty reward or retention offer,50,0,82.87,1,0,4143.5
4678-OPUAC,0.3347,Medium,Bundle security add-on — proactive outreach,31,2,28.54,4,0,884.74
2035-CEUQZ,0.3347,Medium,Enroll in paperless billing + auto-pay,39,0,45.88,5,0,1789.3200000000002
5916-XAYKR,0.3346,Medium,Enroll in paperless billing + auto-pay,42,0,102.13,7,0,4289.46
1527-IAXIZ,0.3344,Medium,Bundle security add-on — proactive outreach,41,0,37.0,7,1,1517.0
1256-GDWBM,0.3344,Medium,Loyalty reward or retention offer,59,0,63.48,4,0,3745.3199999999997
1782-DZINI,0.3338,Medium,Loyalty reward or retention offer,16,0,34.62,3,0,553.92
1956-YBURT,0.3334,Medium,Loyalty reward or retention offer,52,0,45.19,4,0,2349.88
8754-EGETZ,0.3333,Medium,Bundle security add-on — proactive outreach,10,1,71.4,5,0,714.0
1266-EHKNM,0.333,Medium,Loyalty reward or retention offer,39,0,23.82,6,0,928.98
9792-IPHDE,0.333,Medium,Loyalty reward or retention offer,12,1,83.33,6,0,999.96
4458-VWZWN,0.3328,Medium,Loyalty reward or retention offer,6,0,73.16,2,0,438.96
7590-KRZSU,0.3327,Medium,Enroll in paperless billing + auto-pay,3,1,113.58,3,0,340.74
4113-XKJPV,0.3327,Medium,Loyalty reward or retention offer,40,1,58.89,3,0,2355.6
5527-AZMBL,0.3326,Medium,Bundle security add-on — proactive outreach,58,2,34.38,3,0,1994.0400000000002
5973-KWXQM,0.3326,Medium,Bundle security add-on — proactive outreach,58,0,116.0,5,1,6728.0
8369-NGZVM,0.3325,Medium,Enroll in paperless billing + auto-pay,35,0,25.03,3,0,876.0500000000001
6056-DHQWW,0.3325,Medium,Loyalty reward or retention offer,17,0,74.53,0,0,1267.01
7563-QRMSG,0.3323,Medium,Loyalty reward or retention offer,43,0,19.54,0,0,840.2199999999999
2253-AVHNV,0.3321,Medium,Bundle security add-on — proactive outreach,32,2,100.59,5,0,3218.88
1621-WANYV,0.332,Medium,Loyalty reward or retention offer,70,0,78.86,3,0,5520.2
3178-RYUMH,0.3318,Medium,Loyalty reward or retention offer,10,1,46.44,4,0,464.4
4092-IXBNA,0.3317,Medium,Loyalty reward or retention offer,7,0,47.21,2,0,330.47
3281-RFNSQ,0.3316,Medium,Enroll in paperless billing + auto-pay,69,1,90.49,4,0,6243.8099999999995
5314-QWVBM,0.3315,Medium,Bundle security add-on — proactive outreach,25,2,32.16,4,0,803.9999999999999
2678-CDXIN,0.3314,Medium,Bundle security add-on — proactive outreach,56,2,28.0,3,0,1568.0
9333-KATEE,0.3314,Medium,Loyalty reward or retention offer,5,1,72.8,5,0,364.0
5691-DSAZL,0.3313,Medium,Enroll in paperless billing + auto-pay,27,1,78.41,3,0,2117.0699999999997
9509-HXWSO,0.3312,Medium,Loyalty reward or retention offer,54,1,40.54,6,0,2189.16
6472-EEJPH,0.3312,Medium,Loyalty reward or retention offer,34,0,48.14,0,0,1636.76
3794-ZPNVJ,0.3311,Medium,Enroll in paperless billing + auto-pay,32,1,87.01,5,0,2784.32
1833-YDSPN,0.331,Medium,Loyalty reward or retention offer,16,0,56.88,8,0,910.08
3661-VQXWH,0.3308,Medium,Loyalty reward or retention offer,22,0,66.23,1,0,1457.0600000000002
4359-PTVQC,0.3307,Medium,Loyalty reward or retention offer,5,0,100.91,4,0,504.54999999999995
3486-IFGEQ,0.3306,Medium,Loyalty reward or retention offer,62,2,94.81,6,0,5878.22
4609-RXLHY,0.3302,Medium,Bundle security add-on — proactive outreach,65,1,84.75,5,0,5508.75
8240-FUSMD,0.3297,Medium,Loyalty reward or retention offer,37,0,18.82,4,0,696.34
2886-MDEMG,0.3296,Medium,Enroll in paperless billing + auto-pay,53,0,96.37,2,0,5107.610000000001
3621-NLRZS,0.3294,Medium,Loyalty reward or retention offer,58,0,86.64,7,0,5025.12
7247-JJAMT,0.3293,Medium,Loyalty reward or retention offer,47,0,42.66,6,0,2005.0199999999998
5252-OQWIE,0.3291,Medium,Loyalty reward or retention offer,28,0,54.42,1,0,1523.76
6477-MXACW,0.3291,Medium,Enroll in paperless billing + auto-pay,31,1,60.24,4,0,1867.44
9672-IZWAP,0.3286,Medium,Enroll in paperless billing + auto-pay,2,1,45.69,1,0,91.38
1697-PHEKW,0.3279,Medium,Loyalty reward or retention offer,62,0,82.38,6,0,5107.5599999999995
6252-LCHJV,0.3278,Medium,Loyalty reward or retention offer,34,0,47.41,1,0,1611.9399999999998
6188-OLNEO,0.3278,Medium,Loyalty reward or retention offer,16,1,111.5,4,0,1784.0
6417-MAERF,0.3276,Medium,Loyalty reward or retention offer,39,0,33.83,6,0,1319.37
7646-UCSXR,0.3275,Medium,Loyalty reward or retention offer,39,0,51.9,6,0,2024.1
9481-LUVND,0.3273,Medium,Enroll in paperless billing + auto-pay,67,0,28.85,4,0,1932.95
3979-JSQRN,0.3273,Medium,Bundle security add-on — proactive outreach,18,2,29.65,5,0,533.6999999999999
7864-JHSOV,0.3272,Medium,Bundle security add-on — proactive outreach,0,2,84.44,4,0,0.0
3542-VYGQY,0.3271,Medium,Enroll in paperless billing + auto-pay,22,0,44.81,4,0,985.82
8252-KFDCB,0.3271,Medium,Enroll in paperless billing + auto-pay,61,0,97.41,0,0,5942.01
1098-TOMYN,0.327,Medium,Loyalty reward or retention offer,61,0,61.44,3,0,3747.8399999999997
1599-CIRVE,0.327,Medium,Bundle security add-on — proactive outreach,44,2,73.1,5,0,3216.3999999999996
6045-DRPYJ,0.3268,Medium,Loyalty reward or retention offer,7,1,75.79,5,0,530.5300000000001
9778-DYQZH,0.3264,Medium,Loyalty reward or retention offer,55,0,111.66,3,0,6141.3
7654-FZRCB,0.3262,Medium,Bundle security add-on — proactive outreach,1,0,111.63,4,1,111.63
7787-YNUBQ,0.326,Medium,Loyalty reward or retention offer,57,1,25.51,5,0,1454.0700000000002
6362-UQDAM,0.3259,Medium,Loyalty reward or retention offer,63,0,66.0,7,0,4158.0
6614-TDEZO,0.3259,Medium,Loyalty reward or retention offer,33,0,18.95,1,0,625.35
8523-NFKYP,0.3258,Medium,Loyalty reward or retention offer,35,0,31.93,7,0,1117.55
8011-VJFQW,0.3258,Medium,Bundle security add-on — proactive outreach,20,1,63.3,5,0,1266.0
1112-ORWOE,0.3257,Medium,Loyalty reward or retention offer,38,0,87.5,6,0,3325.0
1803-GBFVZ,0.3256,Medium,Loyalty reward or retention offer,11,0,34.98,6,0,384.78
3647-UWUXQ,0.3255,Medium,Loyalty reward or retention offer,28,0,114.77,0,0,3213.56
5736-WPYMC,0.3255,Medium,Bundle security add-on — proactive outreach,14,2,52.89,6,0,740.46
7890-BMWSI,0.3251,Medium,Loyalty reward or retention offer,49,0,68.87,6,0,3374.63
3263-JDPAH,0.325,Medium,Enroll in paperless billing + auto-pay,26,1,82.32,3,0,2140.3199999999997
1014-SAYBR,0.3246,Medium,Loyalty reward or retention offer,72,0,77.59,2,0,5586.4800000000005
3519-VODYE,0.3245,Medium,Bundle security add-on — proactive outreach,22,2,22.91,4,0,504.02
6696-DDMEJ,0.3244,Medium,Bundle security add-on — proactive outreach,27,1,78.21,5,0,2111.6699999999996
9102-MASIC,0.3244,Medium,Loyalty reward or retention offer,26,0,55.79,0,0,1450.54
5073-MZJIT,0.3243,Medium,Loyalty reward or retention offer,50,0,67.2,3,0,3360.0
7734-HDESN,0.3241,Medium,Bundle security add-on — proactive outreach,3,1,71.93,4,0,215.79000000000002
4601-USOGS,0.324,Medium,Bundle security add-on — proactive outreach,62,0,74.62,8,1,4626.4400000000005
4704-ONCPO,0.3238,Medium,Loyalty reward or retention offer,0,0,86.0,2,0,0.0
6472-OUCHZ,0.3236,Medium,Bundle security add-on — proactive outreach,60,2,100.49,6,0,6029.4
4481-ZEWTT,0.3235,Medium,Bundle security add-on — proactive outreach,42,2,95.55,4,0,4013.1
3026-EAPZW,0.3235,Medium,Loyalty reward or retention offer,1,0,35.42,1,0,35.42
1029-PMPYZ,0.3234,Medium,Loyalty reward or retention offer,51,0,90.4,1,0,4610.400000000001
3705-YZQRM,0.3234,Medium,Loyalty reward or retention offer,29,1,69.22,5,0,2007.3799999999999
4007-RFLIG,0.3219,Medium,Loyalty reward or retention offer,48,1,62.07,3,0,2979.36
4081-XONLQ,0.3219,Medium,Enroll in paperless billing + auto-pay,44,1,39.52,5,0,1738.88
3419-SFYKE,0.3214,Medium,Loyalty reward or retention offer,42,1,34.06,3,0,1430.52
4510-IUTQA,0.3214,Medium,Bundle security add-on — proactive outreach,20,0,42.79,3,1,855.8
2055-QMXKN,0.3214,Medium,Loyalty reward or retention offer,57,0,82.45,2,0,4699.650000000001
3918-ZIBGO,0.321,Medium,Enroll in paperless billing + auto-pay,45,0,50.43,7,0,2269.35
5788-VWRQE,0.321,Medium,Loyalty reward or retention offer,51,0,115.13,0,0,5871.63
8796-MWMCG,0.3207,Medium,Bundle security add-on — proactive outreach,19,2,56.63,5,0,1075.97
2652-FHUGK,0.3204,Medium,Enroll in paperless billing + auto-pay,59,0,111.72,4,0,6591.48
6403-MILUA,0.3204,Medium,Bundle security add-on — proactive outreach,0,2,80.81,3,0,0.0
1808-FMBYR,0.32,Medium,Bundle security add-on — proactive outreach,22,2,95.48,5,0,2100.56
2478-JFXCN,0.3199,Medium,Enroll in paperless billing + auto-pay,6,0,105.0,5,0,630.0
6239-PXMRO,0.3195,Medium,Loyalty reward or retention offer,68,0,58.89,4,0,4004.52
1866-QSCZS,0.3194,Medium,Bundle security add-on — proactive outreach,56,0,112.84,5,1,6319.04
6091-YANGZ,0.3194,Medium,Loyalty reward or retention offer,72,0,99.94,5,0,7195.68
5467-FMRKV,0.3194,Medium,Loyalty reward or retention offer,39,0,26.99,1,0,1052.61
8221-UKQLE,0.3193,Medium,Loyalty reward or retention offer,26,0,65.51,2,0,1703.2600000000002
8345-MTFZY,0.3192,Medium,Bundle security add-on — proactive outreach,55,2,74.18,4,0,4079.9000000000005
4428-HLMIK,0.3186,Medium,Loyalty reward or retention offer,10,1,101.18,2,0,1011.8000000000001
6686-LPNBK,0.3184,Medium,Loyalty reward or retention offer,68,0,35.51,4,0,2414.68
2678-YFMYD,0.3184,Medium,Loyalty reward or retention offer,53,1,98.3,6,0,5209.9
6208-APMYZ,0.3183,Medium,Loyalty reward or retention offer,39,0,44.69,5,0,1742.9099999999999
5849-QSNOB,0.3183,Medium,Bundle security add-on — proactive outreach,2,0,94.51,5,1,189.02
5813-XKROF,0.3183,Medium,Loyalty reward or retention offer,46,0,39.73,4,0,1827.58
8781-HIOEL,0.318,Medium,Loyalty reward or retention offer,45,0,62.3,2,0,2803.5
5415-NVXHP,0.318,Medium,Loyalty reward or retention offer,66,0,22.48,1,0,1483.68
2349-VOBKS,0.3177,Medium,Loyalty reward or retention offer,48,0,93.54,2,0,4489.92
9181-EMMUK,0.3176,Medium,Loyalty reward or retention offer,52,0,114.09,3,0,5932.68
1390-CNEWT,0.3175,Medium,Loyalty reward or retention offer,35,0,65.24,6,0,2283.3999999999996
1156-CLNWZ,0.3173,Medium,Bundle security add-on — proactive outreach,8,0,103.71,4,1,829.68
6541-DUPDJ,0.3171,Medium,Bundle security add-on — proactive outreach,12,2,97.73,6,0,1172.76
1209-OQQFH,0.317,Medium,Bundle security add-on — proactive outreach,23,2,62.69,3,0,1441.87
7662-ECHNP,0.3169,Medium,Loyalty reward or retention offer,12,0,109.09,4,0,1309.08
9423-SAPFD,0.3169,Medium,Loyalty reward or retention offer,16,0,89.22,3,0,1427.52
9349-CLNQN,0.3168,Medium,Bundle security add-on — proactive outreach,24,2,85.55,3,0,2053.2
2329-TAKDJ,0.3165,Medium,Loyalty reward or retention offer,71,0,93.2,2,0,6617.2
6429-SCIUW,0.3165,Medium,Loyalty reward or retention offer,40,0,113.91,1,0,4556.4
3934-OTKZN,0.3164,Medium,Enroll in paperless billing + auto-pay,51,1,90.05,3,0,4592.55
1503-RSRCO,0.3162,Medium,Bundle security add-on — proactive outreach,7,2,94.5,6,0,661.5
3446-VBQUJ,0.316,Medium,Bundle security add-on — proactive outreach,8,1,98.83,7,0,790.64
2293-PDGBL,0.316,Medium,Enroll in paperless billing + auto-pay,63,0,25.04,2,0,1577.52
4223-UKRIR,0.3158,Medium,Loyalty reward or retention offer,7,0,62.89,2,0,440.23
7944-JTLPW,0.3155,Medium,Loyalty reward or retention offer,3,1,91.47,4,0,274.40999999999997
9605-DCBQG,0.3154,Medium,Loyalty reward or retention offer,46,0,80.19,2,0,3688.74
4801-YHZQD,0.3148,Medium,Bundle security add-on — proactive outreach,27,2,55.51,5,0,1498.77
9243-BFFBS,0.3145,Medium,Loyalty reward or retention offer,19,1,102.65,2,0,1950.3500000000001
9974-AMXQM,0.3144,Medium,Enroll in paperless billing + auto-pay,66,0,50.27,1,0,3317.82
5896-BVMNP,0.3143,Medium,Loyalty reward or retention offer,31,0,29.97,3,0,929.0699999999999
5034-PYLQT,0.3142,Medium,Loyalty reward or retention offer,19,0,99.7,6,0,1894.3
9557-FOKJP,0.3141,Medium,Loyalty reward or retention offer,19,1,60.42,4,0,1147.98
4879-ANTNN,0.314,Medium,Loyalty reward or retention offer,55,0,43.5,6,0,2392.5
3721-SZHOJ,0.3137,Medium,Enroll in paperless billing + auto-pay,36,0,42.05,4,0,1513.8
3273-OCFVU,0.3137,Medium,Bundle security add-on — proactive outreach,24,1,30.1,4,0,722.4000000000001
5224-QZAQQ,0.3136,Medium,Loyalty reward or retention offer,42,0,80.37,1,0,3375.54
6512-SXNIU,0.3133,Medium,Enroll in paperless billing + auto-pay,22,0,23.96,6,0,527.12
1849-NEVTM,0.3132,Medium,Bundle security add-on — proactive outreach,3,1,69.54,7,0,208.62
4544-WUQXA,0.313,Medium,Loyalty reward or retention offer,3,0,106.34,4,0,319.02
3005-FEEZY,0.3129,Medium,Bundle security add-on — proactive outreach,2,2,34.28,4,0,68.56
5569-CUDRM,0.3128,Medium,Bundle security add-on — proactive outreach,22,2,87.26,5,0,1919.72
8107-IWKEN,0.3126,Medium,Bundle security add-on — proactive outreach,52,2,53.65,5,0,2789.7999999999997
8080-LYKGV,0.3125,Medium,Loyalty reward or retention offer,25,1,45.7,4,0,1142.5
9903-QKJUF,0.3125,Medium,Bundle security add-on — proactive outreach,51,2,109.76,4,0,5597.76
3994-NSRAD,0.3122,Medium,Bundle security add-on — proactive outreach,13,2,67.76,5,0,880.8800000000001
7926-NJHBN,0.3122,Medium,Enroll in paperless billing + auto-pay,62,0,111.59,4,0,6918.58
5009-VVVWW,0.3117,Medium,Bundle security add-on — proactive outreach,48,0,26.07,6,1,1251.3600000000001
1486-EPNVL,0.3116,Medium,Loyalty reward or retention offer,23,1,39.41,3,0,906.43
6843-BVBGZ,0.311,Medium,Bundle security add-on — proactive outreach,9,2,105.64,7,0,950.76
7146-PVEGB,0.311,Medium,Loyalty reward or retention offer,38,0,75.45,3,0,2867.1
6576-WAEOC,0.3109,Medium,Loyalty reward or retention offer,69,0,91.88,1,0,6339.719999999999
2682-BPUFD,0.3106,Medium,Enroll in paperless billing + auto-pay,67,0,82.45,3,0,5524.150000000001
7985-BNDWS,0.3105,Medium,Loyalty reward or retention offer,29,0,44.59,4,0,1293.1100000000001
6229-WPLHI,0.3102,Medium,Bundle security add-on — proactive outreach,25,1,91.43,4,0,2285.75
9758-QZSFW,0.3101,Medium,Bundle security add-on — proactive outreach,67,1,86.92,5,0,5823.64
9173-QICQB,0.31,Medium,Loyalty reward or retention offer,58,0,72.59,3,0,4210.22
8403-CIMRB,0.3097,Medium,Loyalty reward or retention offer,66,0,105.07,3,0,6934.62
6921-SPZRD,0.3095,Medium,Loyalty reward or retention offer,19,0,29.83,6,0,566.77
8552-TDSXZ,0.3093,Medium,Loyalty reward or retention offer,56,0,81.98,5,0,4590.88
9528-YZIQH,0.3088,Medium,Enroll in paperless billing + auto-pay,67,1,76.82,4,0,5146.94
9575-YDYIR,0.3087,Medium,Loyalty reward or retention offer,7,1,76.73,5,0,537.11
2749-LARWP,0.3086,Medium,Loyalty reward or retention offer,29,1,56.78,4,0,1646.6200000000001
1161-MMLEM,0.3085,Medium,Bundle security add-on — proactive outreach,42,2,102.96,4,0,4324.32
6584-PRSXB,0.3085,Medium,Bundle security add-on — proactive outreach,59,1,61.81,4,0,3646.79
7468-LGSJO,0.308,Medium,Loyalty reward or retention offer,64,0,33.77,4,0,2161.28
3099-EYMSQ,0.308,Medium,Loyalty reward or retention offer,41,0,96.43,1,0,3953.63
9726-DHSOP,0.308,Medium,Enroll in paperless billing + auto-pay,67,0,102.63,1,0,6876.21
3434-RZRRX,0.3079,Medium,Loyalty reward or retention offer,53,0,96.24,6,0,5100.719999999999
2322-GNEKB,0.3073,Medium,Loyalty reward or retention offer,45,2,70.59,5,0,3176.55
5939-TKKBQ,0.3072,Medium,Loyalty reward or retention offer,22,0,45.28,2,0,996.1600000000001
8349-SKYTW,0.3072,Medium,Loyalty reward or retention offer,64,0,51.7,1,0,3308.8
8157-AIXGA,0.3071,Medium,Bundle security add-on — proactive outreach,18,1,72.94,6,0,1312.92
9397-APGKX,0.3069,Medium,Bundle security add-on — proactive outreach,18,0,53.04,3,1,954.72
1139-MSGOJ,0.3068,Medium,Loyalty reward or retention offer,14,0,93.31,5,0,1306.3400000000001
6947-YRZON,0.3065,Medium,Enroll in paperless billing + auto-pay,25,1,113.94,4,0,2848.5
8192-DQAHE,0.3064,Medium,Loyalty reward or retention offer,51,0,89.74,2,0,4576.74
6583-WZHPC,0.3063,Medium,Loyalty reward or retention offer,36,1,89.58,2,0,3224.88
6219-IHHQV,0.3062,Medium,Bundle security add-on — proactive outreach,24,2,98.42,5,0,2362.08
5256-ZURTO,0.306,Medium,Loyalty reward or retention offer,49,0,110.71,5,0,5424.79
6595-YSYRF,0.3056,Medium,Enroll in paperless billing + auto-pay,53,0,53.27,4,0,2823.31
7221-AHWVQ,0.3055,Medium,Bundle security add-on — proactive outreach,59,1,106.61,4,0,6289.99
4462-NQQHL,0.3052,Medium,Bundle security add-on — proactive outreach,4,2,72.55,5,0,290.2
8725-VVFFP,0.3052,Medium,Loyalty reward or retention offer,4,0,20.45,5,0,81.8
4146-XUFRS,0.305,Medium,Enroll in paperless billing + auto-pay,47,0,42.4,5,0,1992.8
4928-ZGLHM,0.3049,Medium,Loyalty reward or retention offer,38,0,69.25,5,0,2631.5
3051-RJCWC,0.3048,Medium,Enroll in paperless billing + auto-pay,44,0,114.15,2,0,5022.6
4101-ERDVM,0.3047,Medium,Enroll in paperless billing + auto-pay,49,0,61.02,1,0,2989.98
7011-IPNKS,0.3044,Medium,Loyalty reward or retention offer,20,0,99.69,1,0,1993.8
3721-EDAMK,0.3043,Medium,Loyalty reward or retention offer,29,1,24.85,4,0,720.6500000000001
4325-OSVVL,0.3042,Medium,Bundle security add-on — proactive outreach,50,2,56.51,5,0,2825.5
8212-SDXGC,0.3035,Medium,Loyalty reward or retention offer,68,0,95.69,4,0,6506.92
2272-TVKPN,0.3035,Medium,Bundle security add-on — proactive outreach,16,0,70.95,5,1,1135.2
4541-ZBSTI,0.3034,Medium,Loyalty reward or retention offer,7,0,51.29,2,0,359.03
8476-WEHTX,0.3033,Medium,Bundle security add-on — proactive outreach,69,2,87.76,5,0,6055.4400000000005
2502-ZEQSN,0.3032,Medium,Loyalty reward or retention offer,60,0,96.68,5,0,5800.8
4205-VVUWZ,0.3032,Medium,Loyalty reward or retention offer,24,0,69.28,5,0,1662.72
9583-ZECVR,0.3031,Medium,Enroll in paperless billing + auto-pay,70,0,98.96,6,0,6927.2
4804-ABSHO,0.303,Medium,Loyalty reward or retention offer,10,0,60.11,6,0,601.1
1600-QZVTV,0.3026,Medium,Loyalty reward or retention offer,58,0,37.43,5,0,2170.94
4780-BVIQA,0.3025,Medium,Bundle security add-on — proactive outreach,46,2,106.59,4,0,4903.14
9077-EKHRL,0.3024,Medium,Bundle security add-on — proactive outreach,65,0,103.03,3,1,6696.95
4881-TTBBF,0.3024,Medium,Enroll in paperless billing + auto-pay,8,0,60.26,2,0,482.08
4827-IXZYE,0.3023,Medium,Loyalty reward or retention offer,1,1,87.26,6,0,87.26
3052-HWRPM,0.3022,Medium,Loyalty reward or retention offer,27,0,58.58,1,0,1581.6599999999999
6391-VGFRH,0.3021,Medium,Enroll in paperless billing + auto-pay,59,0,27.96,6,0,1649.64
2094-BOCQS,0.3016,Medium,Bundle security add-on — proactive outreach,57,1,35.47,3,0,2021.79
6404-NGDSA,0.3014,Medium,Loyalty reward or retention offer,47,1,112.98,3,0,5310.06
9029-IJEAY,0.3012,Medium,Loyalty reward or retention offer,1,1,27.37,4,0,27.37
9396-HWIAJ,0.3011,Medium,Loyalty reward or retention offer,15,0,41.15,8,0,617.25
6100-CAHNY,0.3005,Medium,Bundle security add-on — proactive outreach,25,2,55.35,4,0,1383.75
4662-OXVMC,0.3005,Medium,Loyalty reward or retention offer,40,0,77.75,1,0,3110.0
4525-ZZPIK,0.3004,Medium,Loyalty reward or retention offer,52,1,106.98,4,0,5562.96
4300-QUVJV,0.3002,Medium,Enroll in paperless billing + auto-pay,70,0,71.22,5,0,4985.4
